Callsign, Origin, Destination
CAL073,RCTP,EHAM
AAR542,EDDF,RKSI
KAL9576,LIMC,RKSI
TAM9552,SBGR,EHAM
ABW107,EHAM,KORD
CPA289,VHHH,EDDF
FRH532,KJFK,EBLG
BCS939,GMMN,LFPG
AAR588,EBBR,RKSI
CKS244,KCVG,EDDP
LOT1097,EPWA,RKSI
SBI3061,UUDD,UHBB
CKS329,EBBR,OBBI
BAW293,EGLL,KIAD
THY6397,DAAG,LIMC
CPA250,EGLL,VHHH
JAL46,LFPG,RJTT
ABW9496,EDDP,OMDB
BAW49,EGLL,KSEA
N550JU,LPPT,SBGR
ANA212,EGLL,RJTT
SIA325,EDDF,WSSS
BAW31,EGLL,VHHH
AAR796,EDDF,RKSI
SUM9121,UUBW,UNNT
TUP9625,UUWW,UNCC
DHK923,KMIA,EBBR
JAL44,EGLL,RJTT
ABW401,UUDD,KORD
CSS7288,VOMM,EBLG
CFG8474,EDDF,RPLL
ETH3713,EBBR,OMDW
BAW55,EGLL,FAGM
KAL908,EGLL,RKSI
ABW341,EBLG,KATL
BOX392,EDDP,KCVG
BCS978,EBBR,KCVG
BAW11,EGLL,WSSS
KAL902,LFPG,RKSI
SDM6541,ULLI,UNCC
SUS604D,OERK,EKBI
RSB4715,LHBP,OMSJ
SIA7361,EHAM,OMSJ
ADB303F,EDDP,UKKM
AFL1450,UUEE,UNEE
CAO1033,RJBB,EHAM
AHO781Q,EGGW,UAAA
DLH506,EDDF,SBGR
N121SA,KLAX,BIKF
KAL540,EGLL,RKSI
EVA070,EGLL,RCTP
DAH2206,DAAG,LEMD
ABW930,ZGSZ,UUDD
AJT8321,KMIA,EBBR
AEA341,LEMD,SAEZ
BAW109,EGLL,OMDB
LAV995P,LIMC,GMMN
BAW138,VABB,EGLL
SBI2513,UUDD,UNCC
BAW59,EGLL,FACT
PUE62,ZGSZ,LEMG
PIA8792,EGBB,OTHH
AJT972,EGNX,KCVG
AZA60M,KJFK,LIRF
TAM9523,EHAM,SBGR
ACA872,CYYZ,EDDF
DAL46,KJFK,EHAM
TVS4348,LKPR,OMRK
BAW245,EGLL,SAEZ
BAW27,EGLL,VHHH
ACA878,CYYZ,LSZH
GEL904,UAAA,EBLG
DAL72,KATL,EHAM
AFR188,LFPG,VHHH
AZG9972,KORD,EBBR
ACA7240,CYUL,EIDW
AFR459,SBGR,LFPG
BAW294,KORD,EGLL
AFL1306,UUEE,UNNT
DAL134,KDTW,EHAM
MPH8141,EHAM,SBKP
BAW57K,EGLL,FATA
ACA874,CYUL,EDDF
BAW247,EGLL,SBGR
BAW112,KJFK,EGLL
AFR065,KLAX,LFPG
MLM007,EGGW,UAAA
THY6434,KMIA,EHBK
KAL510,ESSA,RKSI
DAL3340,KORD,EDDF
BOX581,VHHH,EDDK
AFR347,CYUL,LFPG
ACA7214,CYUL,EHAM
DAH2207,LEMD,DAAX
AFR6733,KORD,LFPG
TAP9542,KEWR,LPPT
DAL3342,KORD,EDDF
DLH4C,KORD,EDDM
AEA457,LEMD,ZGSZ
AFR007,KJFK,LFPG
BAW280,KLAX,EGLL
BCS399,KCVG,EDDP
LOT1027,KJFK,EPWA
ABW330,ZGSZ,UUEE
ACA7200,CYUL,EGLL
GTI5219,KMIA,EHAM
BRU734,UDYZ,UMMS
GES571R,KMIA,LEMD
AFR689,KATL,LFPG
BAW14K,KJFK,EGLL
ACA848,CYYZ,EGLL
BAW172,KJFK,EGLL
ETH3717,VHHH,EBLG
SDM6544,UNNT,ULLI
ACA854,CYVR,EGLL
BAW208,KMIA,EGLL
ACA870,CYUL,LFPG
AFL1451,UNEE,UUEE
BOX487,KLAX,EDDF
VJT884,KMIA,UUWW
ABX964,EGNX,KJFK
DHK966,EDDP,KJFK
OAE549,KSKF,EINN
ATG2254,VHHH,EDDF
SBI2504,UNNT,UUDD
ACA832,CYUL,EBBR
BAW51B,KBOS,EGLL
SBI3062,UHBB,UUDD
BAW226,KATL,EGLL
BAW192,KDFW,EGLL
N272TX,KOPF,EINN
DAL32,KATL,EGLL
UPCL6,UAAA,EDDH
BAW98,CYYZ,EGLL
SDU1269,KILG,ESMS
CKS244D,OBBI,EDDP
BAW24R,KORD,EGLL
BAW286,KSFO,EGLL
BAW3C,KIAD,EGLL
LOT1046,CYYZ,EINN
EVA069,RCTP,EGLL
WGN4400,KORD,EDDF
AFL1307,UNNT,UUEE
EVA077,RCTP,EHAM
TUP6488,UNNT,UUWW
MPH7762,KMIA,EHAM
TVS434F,OMRK,LKPR
BOX514,EDDP,OMDB
BOX523,VHHH,EDDP
CES7261,ZGGG,EGLL
BOX592,EDDP,VIDP
CKS207,EDDP,OBBI
CAL5637,VIDP,ELLX
SOO098,EDDP,VHHH
SVR272,USSK,UUDD
OEEMG,UDYZ,LOWK
ABW302,KORD,UUEE
DHK922,EBBR,KMIA
ABW337,UUEE,VHHH
SBI2508,UNNT,UUDD
FRH591,EBLG,KJFK
TAY4851,LFML,DTTA
ETH500,EIDW,KIAD
SQP3811,UKBB,UAAA
ABW208,KORD,EHAM
BOX580,EDDP,RKSI
BOX530,EDDP,WSSS
BCS541,EDDP,OBBI
MPH6141,EHAM,KMIA
CSC8225,USSK,EBBR
CSN8196,EDDF,ZUCK
SIA7971,KLAX,EBBR
FPO951F,LFPG,DAAG
AFR366V,LFPG,DAAG
N628TS,EGGW,KSFO
ABW342,KATL,EBLG
BOX531,VOBL,EDDP
CSN496,EHAM,ZUCK
BOX593,VIDP,EDDP
KZR1385,UAAA,EGLL
DAH1508,DAAG,LFPG
BOX513,OMDB,EDDP
AFR201,RKSI,LFPG
AEA901,LEMD,SPJC
GSPTX,LSGG,UAAA
N963U,BIKF,KSGS
SBI5005,UNNT,ULLI
NJE610N,LSZH,CYYZ
AJT8320,EBBR,KMIA
AIC121,VIDP,EDDF
AFR066,LFPG,KLAX
OEHUB,LMML,FACT
SBI2505,UUDD,UNNT
AFR365V,LFPG,DAAG
BOX675,RKSI,EDDF
CAL074,EHAM,RCTP
DAL3341,EDDF,KORD
SIA323,EHAM,WSSS
ABW404,KORD,UUEE
AFR292,LFPG,RJBB
BCS975,KCVG,EBBR
BAW58L,FACT,EGLL
ETH706,VOBL,EDDF
CSN461,KLAX,EDDF
VJT878,LGAV,FASI
DAL3343,EDDF,KORD
CAL062,EDDF,RCTP
WGN0188,KDOV,EBLG
EVA088,LFPG,RCTP
ACA833,EBBR,CYUL
SIA345,LSZH,WSSS
BAW139,EGLL,VABB
BOX519,VHHH,EDDP
FPO952,DAAG,LFPG
CSN8095,RCTP,LFPG
AFR4141,DAAG,LFPG
MLT968,GVNP,LEMD
N919NE,EGSS,KMIA
BAW54,FABA,EGLL
SBI5004,ULLI,UNNT
BCS396,EDDP,KCVG
CCA875,ZGSZ,LFPG
DLH2C,EDDM,KORD
SIA317,EGLL,WSSS
SBI2507,UUDD,UNNT
TAM9560,SBGR,LEMD
N805WM,KHPN,EGSS
ACA879,LSZH,CYYZ
AJT979,KCVG,EGNX
DAH1509,LFPG,DAAG
CKS243,EDDP,KCVG
SIA7396,OMSJ,EGLL
BAW281,EGLL,KHHR
SZN4004,LFPG,GOBD
BAW173,EGLL,KJFK
ACA857,EGLL,CYYZ
SOO097,KLAX,EDDP
ACA871,LFPG,CYUL
OAE702,KIAD,LRBS
DLH402,EDDF,KEWR
CPA252,EGLL,VHHH
BOX393,KCVG,EDDP
AFR376V,LFPG,DAAG
ACA873,EDDF,CYYZ
ANA204,EDDF,RJTT
BAW67,EGLL,KPHL
BAW117,EGLL,KJFK
ACA875,EDDF,CYUL
DAL83,LFPG,KATL
AHO7881,KBOS,EDDH
ACA855,EGLL,CYVR
DHK971,KJFK,EGNX
AFR4146,DAAG,LFPG
AFL1214,UUEE,UWWE
DCAWX,EDDV,KATL
AFR5392,LFPG,KJFK
DAL47,EHAM,KJFK
GTI8011,EHAM,KORD
BAW209,EGLL,KMIA
ICV8744,VHHH,LIMC
DAL73,EHAM,KATL
BCS938,LFPG,GMMN
SAZ76,OMRK,LSZH
GTI5219,EHAM,VHHH
AXY0103,KBNA,EGGW
ALK503,YMML,EGLL
DAL135,EHAM,KDTW
DFC2PP,EBAW,OMDW
DCARO,BIKF,KBOS
AFR6742,LFPG,KJFK
BAW287,EGLL,KSFO
SBI5006,ULLI,UNNT
IBE6253,LEMD,KJFK
JAL48,EFHK,RJTT
MAS7980,WMKK,EHAM
SBI2509,UUDD,UNNT
ABD394,OMDW,EBOS
TUP8388,UNNT,UUWW
TAP3197,LPPT,KEWR
BCS932,LEZL,GMTT
BAW33K,EGLL,KJFK
GSPTX,UAAA,EGSS
BAW193,EGLL,KDFW
ABD704,EDFH,KGSP
AFR185,VHHH,LFPG
THY6319,EINN,KORD
AZG785,EDFH,KORD
BAW32,VHHH,EGLL
CAL061,RCTP,EDDF
BAW227,EGLL,KATL
BAW12,WSSS,EGLL
CSN8192,EHAM,ZUCK
ABW208,EHAM,OMDB
BAW297,EGLL,KORD
DLH636,EDDF,OERK
GJT778,UNNT,LHBP
GJT782,UNNT,LHBP
ABX973,KCVG,EGNX
BAW28,VHHH,EGLL
CAL073,RCTP,EHAM
CAL5640,ELLX,VIDP
TAP3109,LPPT,SBGR
SIA322,WSSS,EGLL
ABW440,VHHH,UUDD
EVA087,RCTP,LFPG
BOX518,EDDP,OBBI
SIA324,WSSS,EHAM
SAY9783,EDFH,UNCC
BCS933,GMTT,LEZL
AMX021,SPJC,LEMD
SVR349,UUDD,UHBB
BAW50G,EGLL,KBOS
KAL8516,EDDF,RKSI
BCS939,GMMN,LFPG
IBE6650,SPJC,LEMD
ETH3405,VOMM,EHBK
ABW492,RKSI,UUEE
FRH592,KJFK,EBLG
TAM9558,SBGR,EHAM
KAL8536,EDDF,RKSI
AEA458,ZGSZ,LEMD
ACA7239,EIDW,CYUL
BAW293,EGLL,KIAD
CPA255,VHHH,EGLL
AFR5396,LFPG,KORD
GIA088,WIII,EHAM
SBI3061,UUDD,UHBB
SIA346,WSSS,LSZH
AZG9785,EDFH,KORD
BAW31,EGLL,VHHH
BAW99,EGLL,CYYZ
SIA325,EDDF,WSSS
AYY151,EDDK,OMRK
AHO713J,EGGW,UAAA
BAW55,EGLL,FATA
DHK923,KMIA,EBBR
AZA9450,LIRF,RKSI
JAL44,EGLL,RJTL
CMB0188,EBLG,OTBH
BAW246,SBGR,EGLL
AFR225,VIDP,LFPG
IAE5501,ULLI,UHBB
CAO1041,RCTP,EDDF
AFR256,LFPG,WSSS
AIC122,LIRF,VIDP
BAW11,EGLL,WSSS
ACA7217,EHAM,CYUL
AAR790,LIMC,RKSI
TDR9304,LDZA,UDYZ
ABD784,EDFH,FAGM
ACA7201,EGLL,CYUL
EVA078,EHAM,RCTP
BAW244,SAEZ,EGLL
SBI2605,UUDD,UNEE
SIA7971,EBBR,OMSJ
SIA352,WSSS,EKCH
TAM8071,EDDF,SBGR
ABG9951,UUEE,VHHH
BOX620,EDDF,VTBD
MGGAL,LEMG,OTHH
THA917,EGLL,VTBD
AHO7881,EDDH,UAAA
ACA7236,CYUL,LEMD
EVA070,EGLL,RCTP
ETH3718,EBLG,VHHH
KAL591,RKSI,LOWW
BAW138,VABB,EGLL
BAXTR95,LSZH,KIAD
MPH8341,EHAM,FABA
ETH705,LFPG,GMMN
BAW27,EGLL,VHHH
YUSPB,HECA,LYBE
DLH453,KLAX,EDDM
ACA872,CYYZ,EDDF
N344RS,KFTW,EHEH
RWZ4335,UUDD,UDYZ
UZB3563,VIDP,UUEE
MVLCC,KHPN,BIKF
DLH507,SBGR,EDDF
BOX575,RKSI,EDDP
PIA786,EGLL,OMAA
BAW247,EGLL,SBGR
DAL72,KATL,EHAM
MMD6828,KOPF,LIRA
DLH471,CYYZ,EDDF
DAL82,KATL,LFPG
DLH431,KORD,EDDF
AFR188,LFPG,VHHH
AFR454,LFPG,SBGR
TWY95,EGSS,KORD
ACA874,CYUL,EDDF
DAL14,KATL,EDDF
CKS248,EDDP,KCVG
MPH7341,EHAM,SBKP
DAL134,KDTW,EHAM
AFL1306,UUEE,UNNT
A7MED,OTBD,EGLL
DAL16,KDTW,EGLL
AFR291,RJBB,LFPG
DAL262,KJFK,LFPG
BAW112,KJFK,EGLL
AFR065,KLAX,LFPG
LOT1098,RKSI,EPWA
DAL3340,KORD,EDDF
ART8332,LIME,OMRK
BCS399,KCVG,EDDP
BOX581,VHHH,EDDK
TDR304,UDYZ,EDDF
ABD4534,VHHH,EHBK
AFR5393,KJFK,LFPG
SYL487,UNNT,UUWW
AAR795,RKSI,UUDD
BOX527,OBBI,EDDP
AFR6731,KORD,EGPK
CHH7983,ZGSZ,LEMD
DAL3342,KORD,EDDF
BAW106,OMDB,EGLL
AXA001,LOWW,OMDB
KAL543,RKSI,LHBP
BAW172,KJFK,EGLL
BAW14K,KJFK,EGLL
CSN8191,ZUCK,EHAM
SBI2606,UNEE,UUDD
BAW280,KLAX,EGLL
JET10,KLAX,ESSB
BAW208,KMIA,EGLL
SIA7395,EHAM,OMSJ
ACA870,CYUL,LFPG
TAP3198,KEWR,LPPT
SVR350,UHBB,UUDD
DLH511,SAEZ,EDDF
CPA3165,OMDW,EHAM
SIA8893,WSSS,EDDF
DHK966,EDDP,KJFK
GTI8012,KORD,EHAM
ABW481,OMDB,UUDD
DRU516,UNNT,UUDD
BAW51B,KBOS,EGLL
IFA1122,RKSI,EGFF
JAL47,RJTT,EFHK
ABX964,EGNX,KJFK
BAW226,KATL,EGLL
AEA342,SAEZ,LEMD
NOS261,RPLL,LIMC
AJT972,EGNX,KCVG
BAW24R,KORD,EGLL
BAW192,KDFW,EGLL
PLM510P,RPLL,LEMD
AZG786,KORD,EDFH
KAL9575,VIDP,LOWW
BAW3C,KIAD,EGLL
EVA069,RCTP,EGLL
TAM8070,SBGR,EDDF
BAW286,KSFO,EGLL
BAW98,CYYZ,EGLL
AAR541,RKSI,EDDF
AFL1307,UNNT,UUEE
ETH3508,OMSJ,EHBK
BOX484,EDDF,KORD
BOX520,EDDP,OBBI
BOX514,EDDP,OMDB
UTA9001,UUWW,OERK
SIA326,WSSS,EDDF
AFR5397,KORD,LFPG
AFL7100,UUEE,HEEM
TOW2232,EGVN,GOBD
GJE76,CYYZ,LEZL
SOO098,EDDP,VHHH
KAL923,RKSI,UUEE
AFR6743,KORD,LFPG
MEDVC5B,OERY,EDDK
MGGAL,OTHH,EGGW
KAL901,RKSI,LFPG
CPA239,VHHH,EGLL
SBI5003,UNNT,ULLI
RWZ4336,UDYZ,UUDD
SAZ65,RPLL,LSZH
KAL907,RKSI,EGLL
DHK922,EBBR,KMIA
NOS913,LIMC,ZGSZ
SBI2508,UNNT,UUDD
ETH574,EIDW,KORD
QAJ4475,FACT,EDDK
CCA431,YSSY,EDDF
FRH551,EBLG,KJFK
DLH717,RJTT,EDDF
ABW447,UUEE,RKSI
BOX530,EDDP,WSSS
NWS306,UNNT,UUEE
CMB121,LICC,OBBI
FDB8853,OMDB,LYBE
TJT654A,LFML,GMMN
SQP3812,UAAA,UKBB
ABW450,VHHH,UUEE
CPA288D,EDDF,VHHH
KZR1386,EGLL,UAAA
IGA602,UAAA,EPWA
BAW56,FAGC,EGLL
AZG9787,KORD,EDFH
BOX531,VOBL,EDDP
MPH8142,KMIA,EHAM
NJE274P,EGGW,KORD
MSC2861,HECA,EGLL
BOX408,EDDF,KSEA
HBJRX,OMDB,UUWW
ETH500,EIDW,KIAD
BOX593,VIDP,EDDP
ACA7231,LEMD,CYUL
A7MED,EGLL,OTBD
DLH772,EDDF,VTBD
HFY322,RKSI,LPPT
BCS541,EDDP,OBBI
BOX513,OMDB,EDDP
ACP2604,HECA,EBLG
AXA001,OMDB,LIPZ
SBI5005,UNNT,ULLI
CPA037,VIDP,EGLL
BOX595,ZGSZ,EDDP
DAL263,LFPG,KJFK
CTM1032,LFPG,OMAM
LAV995P,EDDL,GMMN
DNU2581,EKCH,OTHH
CCA907,ZGSZ,LEMD
AFR066,LFPG,KLAX
WGN4401,EDDF,KORD
DAL3341,EDDF,KORD
N805WM,EGSS,KJFK
AEA827,WSSS,LEMD
IAM3194,LIRA,KDAL
SBI2510,UNNT,UUDD
CAL062,EDDF,RCTP
CAL074,EHAM,RCTP
SIA323,EHAM,WSSS
ETH3730,VHHH,EBBR
EVA088,LFPG,RCTP
DAL3343,EDDF,KORD
SMF322,UAAA,LIPE
BAW139,EGLL,VABB
AZU8751,LPPT,SBKP
DAL15,EDDF,KATL
AFR218,LFPG,VABB
CSN8083,RCTP,EHAM
CKS826,KCVG,EDDP
AFR253,VTBS,LFPG
BCS975,KCVG,EBBR
SIA317,EGLL,WSSS
FLJ819,BIKF,KDTW
DLH452,EDDM,KHHR
EVA066,LOWW,RCTP
MPH6142,KMIA,EHAM
AHO8111,EGGW,KLAX
TAP9560,SBGR,LPPT
DCW123,EGGW,WSSL
AFL7101,HECA,UUEE
AIC167,VIDP,ESSA
LUK9697,UUBW,UUBC
BAW281,EGLL,KHHR
AFR360V,LFPG,GMMN
ENZ962P,EGMC,GMMN
CPA260,LFPG,VHHH
SOO097,KLAX,EDDP
ACA871,LFPG,CYUL
ROU2382,CYYZ,EINN
BAW173,EGLL,KJFK
BAW295,EGLL,KORD
QFA10,EGLL,YPPH
DLH430,EDDF,KORD
DLH756,EDDF,VABB
SRR123P,EDDK,VHHH
MPH8342,FAGM,EHAM
ANA204,EDDF,RJTT
DAL83,LFPG,KATL
AHO455S,LIMC,UUWE
DAL17,EGLL,KDTW
BAW117,EGLL,KJFK
ACA875,EDDF,CYUL
ACA7212,CYYZ,EHAM
OAE547,EINN,KPOB
AFR662,LFPG,OMDB
DLH470,EDDF,CYYZ
AFR688,LFPG,KATL
TJT654B,GMMN,LFRN
DLH716,EDDF,RJTT
AFR361V,LFPG,GMMN
DHK971,KJFK,EGNX
SXY335,FAGM,EGCN
DAL73,EHAM,KATL
AFR006,LFPG,KJFK
ACA873,EDDF,CYYZ
CSC3783,VIDP,EBBR
FDB8854,LYBE,OMDB
ENZ100P,LEPA,GMMN
CFC4195,CYTR,EGAA
ROU2384,CYYZ,EINN
BCS938,LFPG,GMMN
BAW209,EGLL,KMIA
OAE703,LRBS,KIAD
NWS305,UUEE,UNCC
DAL135,EHAM,KDTW
BAW287,EGLL,KSFO
KAL9936,LKPR,RKSI
CSN8192,EHAM,ZUCK
MSC3016,EGLL,HEAZ
SBI5006,ULLI,UNCC
LHB3,LIBD,HEEM
VJT836,EFHK,KSEA
QQE569,EGGW,VIDP
CKS395,KIAD,EBOS
KLJ8648,EYVI,HEAZ
JAL48,EFHK,RJTT
SZN4003,GOBD,LFPG
SBI2509,UUDD,UNNT
ETH3640,ENGM,RKSI
PIA702,EGCC,OMAA
AZV9955,SAEZ,UUEE
AFR342,LFPG,CYUL
AFR166,LFPG,VTBD
BOX460,EDDF,CYYZ
BAW49,EGLL,KSEA
SVR080,ULLI,UUMU
BAW33K,EGLL,KJFK
LOT1003,EPWA,KORD
BCS932,LEZL,GMTT
BAW193,EGLL,KDFW
AFR257,WSSS,LFPG
AJT979,KCVG,EGNX
AFR185,VHHH,LFPG
DCAWX,KATL,EDDV
KAL592,LEMD,RKSI
BAW12,WSSS,EGLL
BAW297,EGLL,KORD
BAW32,VHHH,EGLL
ABX973,KCVG,EGNX
AFR4142,GMMN,LFPG
MSR786,EDDF,HEAZ
AHO713J,UAAA,EGGW
CFG8475,RPLL,EDDF
SIA322,WSSS,EGLL
BAW227,EGLL,KATL
CAL061,RCTP,EDDF
EVA087,RCTP,LFPG
CAL073,RCTP,EHAM
MHV20Y,EDDV,KJFK
BCS933,GMTT,LEZL
TAM9554,SBGR,EHAM
SIA324,WSSS,EHAM
ENZ962,GMMN,EGGW
BAW28,VHHH,EGLL
TAM9561,LEMD,SPJC
ENZ100,GMMN,EGGW
BAW293,EGLL,KIAD
CPA251,VHHH,EGLL
AFR322,LFPG,KBOS
ABW503,EDDF,KORD
BAW50G,EGLL,KBOS
UTA9003,OLBA,UUEE
VSV5073,UAAA,UUWW
BCS939,GMMN,LFPG
BAW99,EGLL,CYYZ
SBI3061,UUDD,UHBB
JAL46,LFPG,RJTT
AFR4143,GMMN,LFPG
CPA250,EGLL,VHHH
VTTRI,OERK,EGGW
N272TX,EINN,KAPF
KAL541,RKSI,LOWW
VJT801,LSZH,KEWR
RCH731,PAED,EGPK
MSC2862,EGLL,HEAZ
BAW31,EGLL,VHHH
ANA212,EGLL,RJTT
SIA7951,EBBR,VABB
ABD375,EDDF,OMDW
AZA9450,LIRF,RKSI
JAL44,EGLL,RJTT
BOX393,KCVG,EDDP
CHH7984,LEMD,ZGSZ
AAR796,EDDF,RKSI
BAW246,SBGR,EGLL
MMZ651,LEZL,VABB
BAW55,EGLL,FATA
AFR457,SBGR,LFPG
TAM9530,SBGR,EGLL
BCS978,EBBR,KCVG
TAM9551,EHAM,SBGR
CTM1014,KLAX,LFPG
BAW11,EGLL,WSSS
MYAIC,KTEB,BIKF
KAL902,LFPG,RKSI
AIC120,EDDF,VIDP
CAO1041,RJBB,EDDF
SDM6541,ULLI,UNCC
ABW9360,EDDF,OMDB
KAL8544,EHAM,RKSI
BRU733,UMMS,UDYZ
DLH506,EDDF,SBGR
EVA070,EGLL,RCTP
SVR100,UUDD,UNNT
BOX485,KDFW,EDDF
BAW138,VABB,EGLL
ACA872,CYYZ,EDDF
BAW15,EGLL,WSSS
MAS7979,EHAM,WMKK
ETH3606,EBBR,VHHH
SBI2513,UUDD,UNCC
AEA902,SPJC,LEMD
QQE700,LPPR,OTBD
CSN457,ZUCK,EHAM
AZA9453,RKSI,LIBD
CSN5237,ZGGG,EHAM
CKS826,EDDP,OBBI
BOX579,RKSI,EDDF
NOS914,ZGSZ,LIMC
BAW109,EGLL,OMDB
BAW245,EGLL,SAEZ
DAL46,KJFK,EHAM
DAL72,KATL,EHAM
ABW9368,VHHH,UUEE
ACA878,CYYZ,LSZH
AFR188,LFPG,VHHH
PPFCC,LPPT,SBGR
BAW294,KORD,EGLL
AFL1306,UUEE,UNNT
DLH403,KEWR,EDDF
AFR065,KLAX,LFPG
BAW112,KJFK,EGLL
BAW66,KPHL,EGLL
EJM691,KHPN,ESOW
SQP3210,UAAA,UKBB
ABW558,ZGSZ,UUDD
DLH4C,KORD,EDDM
AFR347,CYUL,LFPG
GFA007,OBBI,EGLL
DAL3342,KORD,EDDF
AME3120,KDOV,LEZG
ACA7200,CYYZ,EGLL
BAW280,KLAX,EGLL
AFR689,KATL,LFPG
BRU734,UDYZ,UMMS
AAR789,RKSI,UUDD
PRFTR,SBGR,LPPR
BAW14K,KJFK,EGLL
N116QS,KTEB,EBBR
AJT972,EGNX,KCVG
BAW172,KJFK,EGLL
AFR567,HECA,LFPG
DAL82,KATL,LFPG
UTA578,ULMM,UUWE
DHK548,OBBI,EDDP
BOX409,KLAX,EDDF
ACA848,CYYZ,EGLL
KAL529,RKSI,UUEE
ACA870,CYUL,LFPG
BOX583,VHHH,EDDP
SDM6544,UNNT,ULLI
ACA854,CYVR,EGLL
N54PA,KVPC,EIDW
CPA038,LIMC,VHHH
AAR791,RKSI,LOWW
ABX972,EGNX,KCVG
BCS548,OBBI,EDDP
BAW208,KMIA,EGLL
BAW51B,KBOS,EGLL
BAW98,CYYZ,EGLL
AFR6735,KORD,EIDW
SBI3062,UHBB,UUDD
FJK1265,UAAA,UMMS
BAW24R,KORD,EGLL
SVR099,UNNT,UUDD
MAS4,WMKK,EGLL
ACA7210,CYYZ,EDDF
ETH8553,WSSS,EDDF
BAW192,KDFW,EGLL
BAW3C,KIAD,EGLL
BAW226,KATL,EGLL
BAW48,KSEA,EGLL
CAO1041,KLAX,EDDF
EVA069,RCTP,EGLL
BAW286,KSFO,EGLL
LOT1004,KORD,EPWA
DNU968,OTHH,EKBI
EVA077,RCTP,EHAM
AAR541,RKSI,EDDF
QQE610,UMMS,KBOS
BOX592,EDDP,VIDP
AFL1307,UNNT,UUEE
KAL9575,VIDP,LOWW
DHK541,EDDP,OBBI
CAL5555,OMDW,ELLX
AFR165,VTBS,LFPG
AJT8521,KMIA,EBBR
FRH561,EBLG,KATL
BOX550,EDDP,RKSI
KAL905,RKSI,EDDF
KAL923,RKSI,UUEE
SOO082,EDDP,VHHH
SBI5003,UNNT,ULLI
ICV8756,LIMC,UNNT
KAL907,RKSI,EGLL
ABW9494,EDDP,OMDB
SBI2508,UNNT,UUDD
KAL503,RKSI,EGLL
DHK922,EBBR,KMIA
BOX520,EDDP,OBBI
7TVPF,DAAB,LEMD
ETH552,SBGR,EIDW
ABW602,KORD,EDDF
KAL925,RKSI,EHAM
AUI1171,UKBB,OMDB
BOX530,EDDP,WSSS
ABW407,OMDB,EHAM
BOX624,EDDF,VOMM
MPH7342,KMIA,EHAM
CSN8196,EDDF,ZUCK
VSV5078,UAAA,EGCN
DRU505,UNNT,ULLI
GENBA,EGSS,OERK
AFR366V,LFPG,DAAG
AHO887K,UTTT,UWKD
CPA061,VABB,EDDF
N77VA,KBTV,BIRK
T7SLA,UUWW,OMDB
PEG19,EGPF,KTEB
FPO903F,LFLL,DAAG
BOX461,KIAH,EDDF
N588MM,EKBI,KFLL
DAH1208,DAAG,LFPG
BAW56,FAOR,EGLL
ABW639,UUEE,WSSS
OAE549,EINN,KBWI
MPH6161,EHAM,KMIA
MEDVC5B,EDDK,KBOS
MMD6837,EDDB,OMAA
BOX513,OMDB,EDDF
BOX416,EDDF,KORD
AZA9452,RKSI,LIRF
SBI5005,UNNT,ULLI
BOX533,VOBL,EDDF
SMF422,LIPE,UAAR
CMB551,EPPO,KJFK
AAR587,KJFK,EBBR
VJT842,FACT,EGGW
ABD4501,KLCK,EDDF
ICV8726,VHHH,LIMC
DAL3341,EDDF,KORD
AIC121,VIDP,EDDF
AFR066,LFPG,KLAX
SBI2505,UUDD,UNNT
AFR365V,LFPG,DAAG
SBI2510,UNNT,UUDD
SIA323,EHAM,WSSS
CAL074,EHAM,RCTP
AFR292,LFPG,RJBB
OAE571,EINN,KBFI
AZA60U,LIRF,KJFK
LOT7245,EPWA,RCTP
SVW65AY,UUWW,KEWR
N152QS,EIDW,KDTW
EAK5130,UUWW,OMAA
AIC129,VABB,EGLL
FJK1266,UMMS,UAAA
DHK966,EDDP,KJFK
JNA901,UNNT,UUEE
CAL062,EDDF,RCTP
MMD1222,LSGG,OMAF
SIA345,LSZH,WSSS
BAW139,EGLL,VABB
DAL3343,EDDF,KORD
BOX593,VIDP,EDDP
SIA7394,OMSJ,EGLL
FPO904,DAAG,LFPG
ACA833,EBBR,CYUL
GFA002,EGLL,OBBI
CSN8083,RCTP,EHAM
AFR4141,DAAG,LFPG
EVA088,LFPG,RCTP
SZN4004,LFPG,GOBD
SIA387,LEBL,WSSS
SIA317,EGLL,WSSS
SBI5211,ULLI,UHBB
BRU9727,UMMS,OLBA
DLH2C,EDDM,KORD
KAL542,ENGM,RKSI
BAW281,EGLL,KHHR
N196PA,EINN,KIAD
DAH1209,LFPG,DAAG
DAL83,LFPG,KATL
ETH3723,EBBR,OMDW
QQE240,EINN,KOPF
ENZ965P,EGMC,GMMN
SIA351,EKCH,WSSS
BAW173,EGLL,KJFK
DLH402,EDDF,KEWR
ACA871,LFPG,CYUL
ACA879,LSZH,CYYZ
ACA857,EGLL,CYYZ
ACA7150,CYYZ,LIMC
ACA873,EDDF,CYYZ
ANA204,EDDF,RJTT
AFR376V,LFPG,DAAG
BAW295,EGLL,KORD
N344RS,EDDF,KIAD
ACA875,EDDF,CYUL
BCS395,KCVG,EDDP
N558GA,KOXR,BIRK
ASL500,LYBE,KJFK
BAW117,EGLL,KJFK
AFR688,LFPG,KATL
CPA252,EGLL,VHHH
BAW17,EGLL,RKSI
ACA7213,EHAM,CYYZ
